TOOL_NAME,MP_ALLSTEP.INNER_TEMP.Mean,MP_ALLSTEP.INNER_TEMP.Stdev,MP_ALLSTEP.OUTER_TEMP.Mean,MP_ALLSTEP.OUTER_TEMP.Stdev,MP_ALLSTEP.WALLHTR_TEMP1.Mean,MP_ALLSTEP.WALLHTR_TEMP1.Stdev,MP_STEP1_First10sec.PC_PRESSURE.Area,MP_STEP1_First10sec.PC_PRESSURE.Min,MP_STEP3.MATCHER_VDC.Mean,MP_STEP3.MATCHER_VDC.Stdev,MP_STEP3.MATCHER_VPP.Mean,MP_STEP3.MATCHER_VPP.Stdev,MP_STEP3.N2_FLOW.Mean,MP_STEP3.N2_FLOW.Stdev,MP_STEP3.NH3_FLOW.Mean,MP_STEP3.NH3_FLOW.Stdev,MP_STEP3.PC_PRESSURE.Stdev,MP_STEP3.PC_TV_ANGLE.Mean,MP_STEP3.PC_TV_ANGLE.Stdev,MP_STEP3.RFGEN_FORWARD.Mean,MP_STEP3.RFGEN_FORWARD.Stdev,MP_STEP3_No_Shift.RFGEN_REFLECT.Max,MP_STEP4.MATCHER_VDC.Mean,MP_STEP4.MATCHER_VDC.Stdev,MP_STEP4.MATCHER_VPP.Mean,MP_STEP4.MATCHER_VPP.Stdev,MP_STEP4.N2_FLOW.Mean,MP_STEP4.N2_FLOW.Stdev,MP_STEP4.NH3_FLOW.Mean,MP_STEP4.NH3_FLOW.Stdev,MP_STEP4.PC_PRESSURE.Stdev,MP_STEP4.PC_TV_ANGLE.Mean,MP_STEP4.PC_TV_ANGLE.Stdev,MP_STEP4.RFGEN_FORWARD.Mean,MP_STEP4.RFGEN_FORWARD.Stdev,MP_STEP4.SIH4_FLOW.Mean,MP_STEP4.SIH4_FLOW.Stdev,MP_STEP4_No_Shift.RFGEN_REFLECT.Max,MP_STEP5_to_Last_PWR_Lift.RFGEN_REFLECT.Max,MP_STEP4.EI2.Max,MP_STEP4.EI3.Max,MP_STEP4.EI4.Max
Tool2,336.39,0.599658189,358.8,0.401651627,132.0,0.0,0.0887,0.01,28.64,0.484090316,1814.67,3.226312277,40024.9,21.54814784,25005.32,10.5953571,0.000366529,22.29,0.027382439,9889.8,2.383999742,1256.42,53.7,0.865398679,2621.04,2.429864825,66034.96,29.02954068,29012.41,22.14015327,0.0001787,32.49,0.061969656,22723.87,2.887778217,6787.52,5.005423671,237.32,668.9861442,98.76,99.78,101.9
Tool2,338.94,0.612088347,359.15,0.357359731,131.89,0.310712552,0.081375,0.0,34.0,0.0,1811.95,4.108723252,40021.81,25.39740313,25007.91,15.58720997,0.000321038,22.63,0.021600838,9890.05,1.807788897,1012.27,61.52,0.595551466,2605.24,2.391798814,66034.82,35.73241685,29011.06,19.47245261,0.000264202,32.89,0.048708313,22724.0,2.900709322,6787.75,4.974824842,219.74,100.1,99.38,99.1,98.22
Tool2,339.61,0.488692918,359.36,0.48031967,130.1,0.295606046,0.077875,0.01,35.0,0.0,1812.89,3.886001814,40026.21,25.87252762,25007.56,5.577968714,0.000386646,22.69,0.040295625,9890.46,1.843150053,959.04,62.36,0.617674538,2610.32,2.917617184,66036.78,37.20263142,29011.55,12.23437652,0.000270661,33.0,0.058090385,22723.62,3.160274265,6787.57,4.879680162,238.05,131.8439846,99.34,99.43,99.82
Tool2,339.17,0.575875347,359.16,0.366123368,133.0,0.0,0.076375,0.0,37.47,0.504684588,1811.49,3.673405667,40033.05,19.40375549,25008.06,27.77725354,0.00025777,22.88,0.012348753,9890.6,1.961389405,569.13,64.63,0.482899164,2600.81,2.646186525,66036.95,34.41888738,29012.48,24.33238929,0.000190574,33.26,0.042222032,22723.8,2.792396904,6787.17,3.893673725,198.74,157.97,99.01,98.74,98.3
Tool2,338.9,0.592316164,359.11,0.318023708,131.06,0.230453586,0.079125,0.0,37.82,0.390153653,1808.43,3.405861755,40026.97,16.84952528,25008.6,16.13290024,0.000210707,22.97,0.008684632,9889.55,1.296198227,543.49,65.54,0.562113244,2597.5,2.396192761,66035.68,32.67628091,29011.61,12.30692887,0.000276489,33.16,0.048662599,22723.83,2.920329187,6787.54,2.480078227,211.93,244.1555271,99.63,99.4,99.0
Tool2,338.69,0.582386187,359.17,0.372286509,131.0,0.0,0.085875,0.01,32.09,0.290803363,1811.45,3.136095524,40024.47,19.08360813,25007.42,11.11943188,0.000347142,22.44,0.036688362,9889.63,2.027735245,724.41,58.54,0.609772193,2607.85,2.874081058,66036.09,33.19423711,29012.32,12.94019108,0.000299999,32.64,0.068080044,22723.98,2.632856876,6787.71,2.653070614,211.68,96.69,99.11,98.89,98.35
Tool2,339.51,0.500267569,359.51,0.500267569,131.0,0.0,0.074875,0.0,38.86,0.347141757,1807.0,3.368803528,40025.64,20.50541378,25009.02,5.325093642,0.0,23.07,0.016760658,9889.59,1.455295574,821.58,65.93,0.399228118,2594.12,3.175670007,66035.08,35.48354455,29013.69,11.5980916,0.000230605,33.46,0.058773106,22724.02,2.655133794,6787.71,2.386214106,265.89,107.43,99.65,99.05,98.07
Tool2,339.52,0.499963519,359.51,0.500362056,131.0,0.0,0.080875,0.0,36.66,0.479494977,1810.86,4.267731324,40021.47,21.33429501,25011.17,13.29404618,0.0,22.81,0.028966519,9890.88,1.328608199,461.94,63.64,0.480185838,2602.33,2.277176891,66037.4,36.36434035,29015.65,13.03916856,0.0001787,33.17,0.055099785,22723.8,2.700440915,6787.65,2.189577201,255.39,252.46,99.4,99.14,98.36
Tool2,337.83,0.692207594,359.07,0.248801733,132.0,0.0,0.078625,0.01,23.0,0.0,1820.18,2.259212342,40020.35,18.13696284,25007.43,6.51976721,0.000317821,22.1,0.013134887,9888.99,1.311722836,901.42,38.58,3.115672367,2614.45,2.953038405,66029.94,31.25164337,29011.98,22.27879725,0.000274237,32.28,0.061361592,22722.82,2.881857838,6787.41,2.534437776,229.26,381.62,99.42,99.04,98.43
Tool2,339.46,0.498869986,359.08,0.273043064,131.0,0.0,0.081125,0.01,35.0,0.0,1812.38,3.359443196,40026.69,21.01852827,25010.68,23.46048084,0.0,22.66,0.02073157,9890.41,2.100788992,488.31,62.3,0.661508971,2608.2,3.14411573,66035.27,33.41086502,29012.38,28.96369051,0.000212027,32.92,0.063766254,22724.31,2.698267677,6787.61,5.768348701,244.4,275.16,98.96,98.84,98.6
Tool2,336.59,0.664218626,358.78,0.411490552,130.0,0.0,0.090655,0.01,27.0,0.0,1816.67,3.09691929,40022.79,15.71138273,25006.88,16.8317308,0.000287799,22.21,0.025045413,9890.37,1.81444313,1478.85,49.95,1.189267259,2624.91,3.281510177,66034.11,34.98305318,29012.37,19.17952644,0.000166226,32.36,0.062998828,22723.82,3.074694968,6786.72,2.424933105,255.87,390.6488433,99.43,100.04,101.62
Tool2,336.89,0.638849038,358.26,0.437247475,129.04,0.206012486,0.079875,0.01,33.0,0.0,1818.98,2.897381628,40022.81,23.33521409,25007.91,7.69891013,0.0,22.43,0.016956604,9889.42,1.540485251,1231.28,60.0,0.700404196,2617.92,3.053607611,66030.11,35.97772802,29013.01,16.36996764,0.000190574,32.73,0.060989094,22722.76,3.005046274,6786.99,2.867484693,271.75,247.81786,99.87,99.87,99.85
Tool2,339.45,0.497610906,359.43,0.495201253,131.0,0.0,0.078875,0.0,35.33,0.474137324,1811.7,3.549211071,40035.09,28.12219928,25000.67,39.7998695,0.0,22.74,0.009482746,9890.0,1.973657063,1111.64,62.68,0.469081234,2601.27,4.719593129,66037.91,38.06863249,29013.66,24.39794002,0.000212027,33.08,0.054859438,22723.15,2.815833126,6787.61,6.818979717,246.11,595.7394861,100.13,100.03,99.55
Tool2,337.79,0.689450194,358.85,0.361468317,131.0,0.0,0.092125,0.01,23.87,0.343775825,1825.64,3.119990935,40025.88,20.27707276,25010.55,7.725139518,0.000476731,22.04,0.067850847,9889.97,1.601246391,626.01,41.27,3.191783732,2633.12,2.693515736,66033.68,40.01087341,29016.37,26.96157721,0.000201641,32.27,0.066125349,22723.66,3.082288341,6787.8,2.839128224,245.38,257.1,98.72,98.68,98.75
Tool2,338.91,0.669737717,359.38,0.485352614,131.0,0.0,0.082375,0.01,32.16,0.369989429,1811.34,3.85760006,40023.81,25.67280605,25012.49,13.42981507,0.000390154,22.47,0.031147029,9889.59,1.791539884,736.62,58.97,0.654339481,2615.2,2.258859194,66035.23,33.31956219,29014.39,14.6882813,0.000231116,32.71,0.049641196,22723.58,2.917887101,6786.96,2.438666773,134.29,129.65,99.12,98.88,98.51
Tool2,339.52,0.500036129,359.38,0.486569667,131.0,0.0,0.0915,0.01,34.0,0.0,1812.36,4.115150166,40026.97,23.25792179,25009.23,14.8275878,0.0,22.52,0.018143194,9889.59,1.65581729,853.81,59.92,0.647193222,2608.86,3.339143665,66038.29,40.0709605,29011.78,15.81119795,0.000276489,32.75,0.064055448,22723.98,2.703985868,6787.24,2.635754059,237.32,447.5370811,99.69,99.41,98.94
Tool2,339.67,0.550047615,359.8,0.397187289,130.57,0.496015565,0.08225,0.0,37.89,0.321038221,1810.2,4.332567559,40022.31,24.00666555,25008.18,9.337912688,0.0,22.95,0.023209679,9889.42,2.022046098,922.66,65.06,0.519996116,2603.46,2.986534875,66030.8,28.59262103,29015.06,17.68528167,0.000231116,33.19,0.06043513,22723.86,3.094046747,6787.3,5.66959505,262.71,99.86,99.75,99.23,98.32
Tool2,337.87,0.742599713,359.09,0.290539882,132.1,0.303363003,0.0985,0.01,23.55,0.503686201,1827.77,1.709938614,40021.97,20.47496772,25012.9,53.09168503,0.000254972,22.12,0.021722836,9890.17,2.03253668,625.04,40.51,3.279247639,2633.96,2.481875641,66029.62,29.54527008,29012.13,25.94878392,0.000202097,32.28,0.063508324,22723.51,2.834176622,6787.72,2.078764275,183.85,660.2,99.09,98.76,98.19
Tool2,339.63,0.484191177,359.34,0.474376639,131.78,0.41688651,0.07875,0.0,34.0,0.0,1812.6,3.916628378,40025.89,13.68909649,25006.78,6.769722308,0.00025777,22.57,0.021727702,9890.09,2.34668351,833.55,60.59,0.671048141,2604.23,2.958620041,66033.13,39.63836864,29011.9,14.29292409,0.000321726,32.8,0.049748815,22723.82,2.963241126,6788.07,3.989286709,204.85,114.75,99.6,98.75,97.25
Tool2,337.81,0.687746222,359.1,0.302908109,133.0,0.0,0.09075,0.01,23.0,0.0,1820.32,2.300381437,40017.65,23.07185542,25007.21,11.71133929,0.000369989,22.11,0.015921318,9889.01,1.943385606,917.05,39.21,3.031553455,2620.28,2.83069497,66029.5,35.64658566,29012.84,20.4339501,0.000263339,32.29,0.063937055,22722.62,2.842519735,6787.29,3.772658201,247.33,409.94,99.39,98.89,97.91
Tool2,339.15,0.618024695,359.29,0.455752213,131.0,0.0,0.078625,0.0,37.73,0.447213595,1809.33,4.290581652,40025.72,26.34576884,25007.97,16.64285688,0.0,22.91,0.012052076,9890.25,2.116850302,502.72,64.74,0.438684365,2596.71,2.408664638,66032.96,36.46124901,29012.88,18.70942885,0.000233215,33.17,0.064537336,22724.08,2.851837261,6787.48,2.453024834,261.25,433.13,99.42,98.69,97.55
Tool2,338.84,0.656787696,359.34,0.472657382,130.0,0.0,0.093875,0.01,31.77,0.423915106,1812.98,4.326707951,40029.3,22.11549277,25008.88,24.65672657,0.000369989,22.44,0.02510338,9890.34,1.943385609,771.78,58.53,0.610860749,2612.61,3.588935616,66034.06,39.33135517,29011.72,16.56559429,0.000233215,32.69,0.055654411,22723.76,2.466499125,6787.45,3.626786093,250.75,131.111518,99.56,100.01,101.18
Tool2,337.83,0.700437902,359.16,0.371360764,130.77,0.422470377,0.085,0.01,24.0,0.0,1825.73,2.366074527,40017.98,24.34214408,25004.3,17.00930085,0.000347142,22.02,0.015967726,9889.21,1.743917344,957.82,41.8,3.150560933,2627.1,3.048141794,66024.43,39.56930838,29011.25,13.97094933,0.000243982,32.17,0.06507343,22722.88,2.444179605,6787.98,1.996155191,230.97,449.4903253,99.99,99.72,99.0
Tool2,337.32,0.514420949,358.2,0.40186422,130.4,0.491102641,0.0875,0.01,27.45,0.503686201,1916.18,2.433035498,40019.98,14.84927927,25008.53,19.286242,0.0,22.07,0.012069215,9888.8,2.24665946,890.92,46.31,1.251272716,2645.33,45.72131513,66027.7,28.42295388,29012.34,14.61837632,0.000293053,32.25,0.067682883,22723.74,3.096637667,6787.47,7.931101641,264.66,453.64,99.95,98.38,95.63
Tool2,337.44,0.496912373,358.46,0.498959816,131.25,0.435442938,0.08025,0.0,36.77,0.423915106,1810.48,4.939111286,40024.64,22.73259958,25008.67,28.62934341,0.0,22.6,0.021050629,9889.84,1.932411107,879.94,64.12,0.569782692,2592.45,3.214598477,66030.11,32.86791954,29010.56,22.95865367,0.000233215,32.97,0.054604287,22723.82,2.989810433,6788.1,3.343817161,215.35,153.329671,99.58,99.16,98.37
Tool2,339.18,0.683370856,359.37,0.482627755,132.0,0.0,0.084625,0.01,35.0,0.0,1813.48,3.650349689,40029.3,25.12631763,25007.98,16.39188106,0.0,22.63,0.042108161,9890.01,1.549661714,708.54,61.72,0.450235046,2603.7,3.440477782,66035.87,32.93723195,29012.18,22.00225437,0.000211553,32.87,0.060898041,22723.57,2.788975036,6787.56,2.720280177,229.26,105.72,99.47,98.81,97.59
Tool2,340.43,0.495332666,359.97,0.2362767,131.14,0.351919354,0.084,0.0,33.11,0.321038221,1815.5,2.528902694,40018.15,23.24267647,25006.24,6.328801531,0.000254972,22.59,0.019360822,9889.92,1.90283635,1024.48,60.45,0.616705749,2614.63,2.398603692,66029.73,31.66463942,29011.29,18.52702469,0.000234918,32.82,0.048110502,22723.4,2.743327653,6787.18,4.686028581,255.87,656.5342123,99.28,100.38,102.19
Tool2,336.81,0.603626541,358.92,0.277418022,131.0,0.0,0.089875,0.01,29.89,0.317820863,1812.67,3.503245249,40026.86,25.9906032,25008.31,8.150069779,0.000434613,22.31,0.041908992,9890.62,1.888532277,726.85,54.81,0.798311843,2610.19,3.140190073,66033.41,33.88658987,29012.54,30.86145286,0.0001787,32.56,0.052640104,22724.16,3.006973107,6787.86,5.226177477,242.2,436.79,99.59,99.15,98.51
Tool2,339.57,0.4953697,359.44,0.49614629,131.0,0.0,0.076765,0.0,37.55,0.503686201,1806.5,3.932571205,40022.14,25.98023631,25007.07,4.1247998,0.000290803,23.0,0.015551864,9888.92,1.891626624,764.45,64.72,0.450882738,2592.44,2.642644145,66032.0,31.22996569,29012.84,21.12816197,0.000190574,33.33,0.058731196,22723.63,2.483510806,6788.0,1.926587485,225.36,139.17,100.17,99.47,98.24
Tool2,338.96,0.61256494,359.12,0.328613066,131.0,0.0,0.078625,0.0,37.0,0.0,1806.34,3.536804377,40020.14,27.13760924,25006.45,9.877723734,0.0,22.94,0.012564842,9889.21,2.353004565,852.1,64.25,0.584024179,2589.76,2.18570477,66034.58,31.89456474,29013.14,7.287107347,0.0001787,33.32,0.056526521,22722.77,2.928251911,6787.57,6.348946661,216.08,232.92,99.56,99.04,98.24
Tool2,339.41,0.492871531,359.16,0.365335889,131.0,0.0,0.07775,0.0,36.78,0.420437483,1810.4,3.257159945,40023.44,24.07130814,25007.43,11.61052244,0.0,22.85,0.015544007,9890.41,1.870511509,950.74,64.38,0.599517035,2600.06,3.157953849,66035.03,31.88092779,29011.39,13.57378536,0.000201641,33.22,0.057843858,22724.13,2.993608054,6787.67,2.364326735,226.09,262.47,99.68,99.36,99.04
Tool2,339.0,0.679089416,359.12,0.324694213,132.0,0.0,0.08025,0.01,36.64,0.484090316,1813.29,3.272629067,40021.81,21.32568327,25008.92,18.77389808,0.000317821,22.67,0.012472191,9889.89,1.855968932,834.77,63.7,0.46016299,2629.81,42.74874632,66035.18,41.36863246,29012.27,15.61084486,0.000231631,33.06,0.069092041,22723.83,2.781745677,6788.16,4.06816345,263.2,96.6855887,99.49,99.0,97.86
Tool2,338.52,0.500100064,359.01,0.109839849,130.0,0.0,0.07625,0.0,36.89,0.321038221,1807.23,4.497356517,40028.8,25.04662759,25005.69,20.38389766,0.0,22.87,0.017130268,9889.76,1.655817296,818.41,64.03,0.459542189,2596.93,2.279878826,66032.65,36.55595075,29012.57,13.21496997,0.000276489,33.15,0.055662885,22724.07,3.217304239,6787.74,5.131954878,221.2,689.25,99.97,99.28,98.39
Tool2,336.58,0.674248856,358.68,0.467424661,130.16,0.371283625,0.1035,0.01,27.0,0.0,1822.04,3.022307634,40026.21,25.10714984,25008.78,24.32250691,0.000252262,22.17,0.026543275,9889.52,1.831166447,1195.39,49.49,1.190319458,2627.75,3.997775023,66032.17,35.97050283,29013.97,30.14177202,0.000244542,32.34,0.064808304,22723.51,2.708009924,6788.16,4.648056612,192.39,93.7557224,99.63,99.21,98.79
Tool2,337.88,0.659089637,358.56,0.497052639,129.79,0.407938477,0.07525,0.0,35.0,0.0,1817.8,3.039121243,40018.81,26.16729557,25006.66,7.35219771,0.0,22.68,0.006611381,9890.59,2.056806637,1124.58,63.21,0.66408171,2611.66,2.383098131,66030.07,30.17230748,29012.38,15.65722454,0.000190574,32.89,0.039183807,22722.91,2.938504352,6787.09,3.320044771,221.2,411.6462186,99.84,99.55,99.22
Tool2,339.85,0.601676949,359.46,0.498834063,130.04,0.193207749,0.0865,0.01,35.0,0.0,1813.62,4.063635234,40026.21,26.66167786,25007.49,20.55515864,0.00040452,22.63,0.016961037,9889.76,1.771944416,683.88,61.61,0.526008811,2611.24,3.14080356,66031.66,35.21360062,29012.27,13.84775949,0.000201641,32.87,0.051180501,22723.04,2.756613136,6788.23,4.340191837,256.12,152.1088934,99.51,99.49,99.52
Tool2,338.22,0.444394973,358.71,0.454983967,130.0,0.0,0.0735,0.0,36.0,0.0,1819.76,4.012228782,40015.46,24.30431954,25008.24,6.965584129,0.0,22.67,0.009412006,9889.36,1.379680039,707.07,63.34,0.606236036,2618.63,2.799205953,66029.69,30.56557789,29010.47,31.6442333,0.000222323,32.96,0.060730228,22723.87,2.793349359,6787.93,2.494132693,237.08,677.0432766,99.84,99.75,99.79
Tool2,339.31,0.462397478,359.15,0.358646267,130.2,0.402404774,0.084185,0.01,33.0,0.0,1819.02,3.532246831,40019.86,20.98756552,25009.05,8.864499488,0.0,22.43,0.012350111,9890.41,1.607579625,877.98,58.76,0.663414425,2632.77,33.64977663,66029.25,34.42520386,29012.78,21.85060078,0.000231116,32.64,0.058665625,22723.62,3.506649747,6787.76,5.789791105,247.33,106.9401209,99.85,99.75,99.55
Tool2,336.93,0.633618325,358.27,0.446813811,129.08,0.264442338,0.083,0.0,38.0,0.0,1812.32,3.677541692,40021.47,17.04279559,25004.86,40.0032338,0.000321038,22.95,0.026102538,9889.67,1.535876452,1043.52,65.9,0.485412714,2600.71,2.566137593,66031.17,35.50624999,29011.97,10.07670192,0.000191008,33.26,0.061528999,22724.38,2.846949191,6787.98,3.962404863,267.84,249.2827931,99.74,100.08,101.03
Tool2,339.92,0.623778523,359.47,0.499634299,132.0,0.0,0.083625,0.01,34.0,0.0,1810.86,4.245878489,40021.47,17.89976185,25009.23,6.050015598,0.000254972,22.64,0.016956604,9890.96,2.031228334,1069.4,61.62,0.531787,2609.06,2.784904196,66032.45,29.55512713,29011.98,16.18616464,0.000190574,32.87,0.059276128,22722.49,3.136097196,6786.77,2.849516735,164.56,710.0042727,99.11,99.98,101.24
Tool2,337.97,0.702320791,358.85,0.356072812,131.0,0.0,0.077155,0.0,39.0,0.0,1811.38,4.074805566,40020.83,23.31769534,25006.68,15.7219186,0.0,22.97,0.014142136,9890.13,2.102400656,842.82,67.39,0.526976242,2597.07,2.717066791,66031.24,33.25710158,29011.88,12.62317628,0.000201641,33.36,0.064733589,22723.68,2.925968713,6787.67,4.522543161,257.34,235.1217726,99.73,99.14,98.14
Tool2,336.68,0.538425525,358.58,0.493402161,130.0,0.0,0.077625,0.0,33.0,0.0,1815.8,3.527826562,40019.48,21.48264478,25006.1,7.746084492,0.0,22.46,0.020184142,9888.42,1.54966171,1022.52,60.21,0.669098232,2612.78,3.029778097,66032.65,28.90961965,29012.34,19.90933087,0.000282197,32.74,0.054900558,22723.46,3.218942552,6787.69,5.818772092,188.0,229.26,99.35,98.79,97.98
Tool2,338.21,0.448412576,358.69,0.636807084,128.14,0.346139151,0.0745,0.0,23.0,0.0,1825.98,2.367302816,40015.48,23.38862116,25008.39,10.65642579,0.0,22.0,0.027018903,9888.88,1.884586671,1097.72,41.77,2.742281545,2629.07,3.184531942,66022.23,33.88820266,29012.27,22.83728543,0.000304395,32.17,0.071688659,22723.14,2.824864043,6786.83,3.207806651,252.21,416.2851737,100.25,101.23,102.75
Tool2,339.67,0.470140735,359.46,0.499074535,132.0,0.0,0.08225,0.01,33.0,0.0,1805.48,4.228852373,40023.64,23.42314939,25006.8,8.666352443,0.000321038,22.62,0.009732142,9889.71,1.107440239,785.69,58.64,0.571180172,2593.81,6.604425325,66036.3,37.42602677,29010.76,23.95350917,0.000297776,32.82,0.066135429,22723.13,2.760328071,6787.54,11.84332852,254.9,442.17,99.89,99.31,98.34
Tool2,339.55,0.497384896,359.49,0.500276124,131.0,0.0,0.080125,0.0,36.0,0.0,1809.31,4.066616989,40020.67,22.80660234,25010.82,14.86558467,0.0,22.81,0.025845305,9890.13,2.102400642,718.79,63.12,0.609772193,2602.54,3.096700858,66036.3,31.12829823,29011.51,15.18945778,0.000165845,33.06,0.059129945,22723.68,3.073603104,6787.96,2.167016445,202.16,256.12,99.59,99.16,98.45
Tool2,339.85,0.594656853,359.64,0.479684353,130.0,0.0,0.0825,0.0,34.11,0.321038221,1813.66,3.976343896,40028.8,20.92090974,25008.95,21.01498932,0.0,22.65,0.022198175,9891.17,1.549661718,1077.46,60.99,0.739649396,2607.25,3.469754667,66031.69,36.46711398,29011.78,18.69396546,0.0001787,32.85,0.048592511,22724.17,3.26261561,6787.65,3.958323821,244.64,392.1137765,99.88,99.76,99.84
Tool2,336.63,0.682599022,358.73,0.444818344,131.0,0.0,0.08925,0.01,27.0,0.0,1818.86,3.069663333,40027.3,21.44895893,25007.49,4.879318333,0.000369989,22.18,0.011776639,9890.13,1.368041329,850.39,48.5,1.385996042,2627.04,3.219706077,66035.3,34.05628408,29013.41,12.27057184,0.000231116,32.38,0.05848612,22723.48,2.933192738,6787.29,5.174703395,225.11,492.71,99.53,99.21,98.66
Tool2,339.28,0.570426589,359.44,0.49671769,131.0,0.0,0.085125,0.01,33.0,0.0,1815.45,3.750687041,40029.13,22.53401949,25007.49,19.21168934,0.000369989,22.53,0.054839281,9889.59,1.55878415,873.1,60.29,0.6513884,2615.62,2.60641189,66036.37,37.14625283,29012.64,19.89082877,0.000276489,32.8,0.057965362,22724.16,3.105306305,6787.49,4.190703549,234.15,107.67,99.55,99.1,98.47
Tool2,339.64,0.480940843,359.5,0.500371333,131.17,0.379038259,0.081125,0.01,35.0,0.0,1813.64,3.947863179,40024.3,21.00275257,25009.57,11.77589741,0.0,22.69,0.011492713,9890.8,1.632642798,701.95,62.38,0.582581485,2604.92,3.826914444,66038.6,34.36914349,29013.86,18.95338631,0.000331557,32.99,0.06031181,22723.89,3.134534038,6787.55,6.55836862,239.76,270.28,99.54,99.01,97.71
Tool2,336.43,0.508529692,358.8,0.400802537,132.0,0.0,0.09025,0.01,29.0,0.0,1815.0,2.727977358,40028.97,19.34409438,25009.5,16.91220895,0.000150756,22.26,0.054741368,9890.67,1.507927942,1013.98,53.2,0.994604097,2620.36,3.135977045,66035.34,32.5052672,29012.21,24.46029633,0.000293053,32.51,0.050829334,22724.15,3.044400194,6787.76,4.254440004,111.09,94.24,99.2,98.95,98.25
Tool2,339.97,0.644944752,359.63,0.48369428,131.0,0.0,0.094875,0.01,34.0,0.0,1811.82,3.693317204,40029.47,22.36729503,25006.24,12.939174,0.000290803,22.64,0.014598213,9890.71,1.568418625,960.75,61.29,0.62928925,2606.81,2.559193806,66033.96,37.63727041,29011.98,9.03769457,0.000151761,32.88,0.062488479,22723.33,2.8443283,6788.38,2.511792351,186.29,102.3011658,99.86,99.95,99.85
Tool2,337.49,0.53546506,358.28,0.450642181,129.15,0.356296388,0.08851,0.01,27.58,0.499494694,1819.51,2.849419576,40012.7,22.97233297,25013.8,10.91681275,0.0,22.11,0.014536613,9888.62,2.001716627,748.58,49.2,1.228049362,2619.3,2.463283394,66030.21,30.77800175,29014.49,11.83739232,0.000192194,32.28,0.055598476,22724.2,3.557005165,6787.82,4.644278357,262.96,229.75,100.08,99.23,97.97
Tool2,337.46,0.499122567,358.56,0.496657,131.0,0.0,0.072515,0.0,37.0,0.0,1812.75,3.141063366,40023.47,28.50343108,25005.41,15.05771646,0.0,22.71,0.014305634,9889.59,1.655817294,814.75,65.39,0.609953754,2594.01,3.515451889,66031.45,33.99779823,29011.09,28.85385791,0.000201641,32.98,0.059347367,22724.17,3.067726667,6787.8,5.408567108,273.7,217.54,99.19,98.34,96.68
Tool2,339.57,0.495521478,359.63,0.484094753,131.0,0.0,0.07301,0.0,36.0,0.0,1807.76,3.497762633,40024.25,20.76561972,25006.34,4.976246877,0.0,22.82,0.013864423,9889.85,1.950294076,794.24,63.65,0.477271529,2604.26,4.272994466,66033.75,34.65203576,29010.32,25.48372015,0.000272129,33.15,0.042673935,22724.79,3.41187616,6787.69,5.409882693,211.19,661.42,99.69,99.17,98.3
Tool2,336.68,0.572658578,358.99,0.080191436,132.29,0.453746504,0.08825,0.01,30.0,0.0,1808.69,3.553629529,40027.51,17.54000306,25008.04,13.48644138,0.000366529,22.36,0.019306146,9889.15,2.487593991,1021.55,53.5,0.774745321,2604.76,3.03345243,66033.82,34.56775831,29012.17,10.49629001,0.000293053,32.53,0.057285613,22723.72,3.444152465,6788.0,4.231189167,227.06,381.62,99.38,98.88,98.25
Tool2,338.78,0.544623951,359.1,0.30449924,132.0,0.0,0.079,0.0,36.0,0.0,1803.43,3.473472408,40027.8,17.56070235,25007.7,10.64348256,0.0,22.84,0.014861944,9889.71,2.193977338,735.64,62.51,0.501128145,2589.94,2.8027311,66037.16,32.42556009,29011.88,18.05404808,0.000221827,33.16,0.063890949,22723.62,3.155924296,6788.05,1.94941773,226.82,639.69,99.89,99.15,98.15
Tool2,337.53,0.499703058,358.89,0.307853808,131.0,0.0,0.0785,0.0,38.09,0.290803363,1810.89,4.483644225,40019.14,19.93250195,25007.91,20.08120511,0.0,22.95,0.018276708,9889.26,1.55422963,1134.35,65.75,0.43335139,2598.94,2.642367589,66032.07,36.83633759,29011.12,11.78675046,0.000231116,33.25,0.061197342,22723.7,2.937746133,6787.47,3.531916033,246.11,651.8952573,99.64,100.2,101.2
Tool2,339.48,0.500119474,359.5,0.500380958,132.09,0.29136613,0.080875,0.0,36.34,0.479494977,1811.05,3.653316718,40022.31,17.93853253,25006.94,7.894649615,0.0,22.8,0.015249857,9889.8,1.863782767,880.91,63.81,0.446811156,2604.53,3.086645303,66037.06,35.87649865,29010.64,18.00108216,0.000191752,33.15,0.059830854,22723.09,3.314031833,6787.7,3.737969039,216.57,663.1264115,99.6,99.55,99.47
Tool2,339.17,0.682253564,359.41,0.49187278,132.0,0.0,0.074875,0.0,38.0,0.0,1807.39,4.540340675,40028.3,22.26118439,25007.01,11.58093096,0.0,23.0,0.016156934,9889.8,2.411038681,758.1,65.32,0.533284057,2596.09,3.04070038,66037.4,33.03885417,29012.21,17.57685276,0.000223815,33.48,0.035604383,22723.64,2.835149854,6787.9,2.583826554,229.99,628.21,99.53,98.97,98.06
Tool2,339.48,0.499931849,359.34,0.47568731,131.0,0.0,0.07875,0.01,36.89,0.317820863,1807.62,4.102598339,40025.23,13.84091899,25007.29,10.06389259,0.0,22.81,0.016554166,9890.86,1.806023388,722.94,63.75,0.43335139,2598.02,3.512729468,66037.91,31.28116928,29011.54,18.57329345,0.000165845,33.25,0.047254126,22724.6,2.616787884,6786.91,3.146011292,280.05,469.0227675,99.83,99.56,99.08
