TOOL_NAME,LOTID,GLSID,RECIPEID,MODEL_NAME,TIME_STAMP,PAS연동여부,MP_ALLSTEP.INNER_TEMP.Mean,MP_ALLSTEP.INNER_TEMP.Stdev,MP_ALLSTEP.OUTER_TEMP.Mean,MP_ALLSTEP.OUTER_TEMP.Stdev,MP_ALLSTEP.WALLHTR_TEMP1.Mean,MP_ALLSTEP.WALLHTR_TEMP1.Stdev,MP_STEP1_First10sec.PC_PRESSURE.Area,MP_STEP1_First10sec.PC_PRESSURE.Min,MP_STEP3.MATCHER_VDC.Mean,MP_STEP3.MATCHER_VDC.Stdev,MP_STEP3.MATCHER_VPP.Mean,MP_STEP3.MATCHER_VPP.Stdev,MP_STEP3.N2_FLOW.Mean,MP_STEP3.N2_FLOW.Stdev,MP_STEP3.NH3_FLOW.Mean,MP_STEP3.NH3_FLOW.Stdev,MP_STEP3.PC_PRESSURE.Stdev,MP_STEP3.PC_TV_ANGLE.Mean,MP_STEP3.PC_TV_ANGLE.Stdev,MP_STEP3.RFGEN_FORWARD.Mean,MP_STEP3.RFGEN_FORWARD.Stdev,MP_STEP3_No_Shift.RFGEN_REFLECT.Max,MP_STEP4.MATCHER_VDC.Mean,MP_STEP4.MATCHER_VDC.Stdev,MP_STEP4.MATCHER_VPP.Mean,MP_STEP4.MATCHER_VPP.Stdev,MP_STEP4.N2_FLOW.Mean,MP_STEP4.N2_FLOW.Stdev,MP_STEP4.NH3_FLOW.Mean,MP_STEP4.NH3_FLOW.Stdev,MP_STEP4.PC_PRESSURE.Stdev,MP_STEP4.PC_TV_ANGLE.Mean,MP_STEP4.PC_TV_ANGLE.Stdev,MP_STEP4.RFGEN_FORWARD.Mean,MP_STEP4.RFGEN_FORWARD.Stdev,MP_STEP4.SIH4_FLOW.Mean,MP_STEP4.SIH4_FLOW.Stdev,MP_STEP4_No_Shift.RFGEN_REFLECT.Max,MP_STEP5_to_Last_PWR_Lift.RFGEN_REFLECT.Max,MP_STEP4.EI2.Max,MP_STEP4.EI3.Max,MP_STEP4.EI4.Max,추가정보_정상.이상여부,추가정보_Data_Resume
P8TCVD060308,P8GA1600NF00,P8GA1600LL06,RUN_1ST_23,GA,2011-06-27 6:38,NG,338.3092,0.6382,358.6094,0.6289,134.2081,0.4063,0.1415,0.011,40,0,1981.4444,5.9945,40085.6172,31.459,24986.3341,19.4496,0,20.7113,0.0174,9891.5136,1.617,798.1444,66.3821,0.6747,2931.5566,3.8933,66095.3312,23.1034,28994.7645,17.616,3.00E-04,31.5438,0.0646,22743.7956,2.8477,6783.9822,2.1068,230.4828,782.5185,100.61,100.31,98.61,이상,"PPD,RFRS_NG"
P8TCVD060308,P8BC1601JC00,P8BC1601FW10,RUN_1ST_23,BC,2011-06-26 8:28,NG,336.8723,0.6383,358.5123,0.5002,136,0,0.1459,0.012,38,0,1975.0222,3.9857,40077.967,26.9648,24988.5722,25.3527,0,20.6344,0.0178,9893.0599,2.3228,507.5993,64.2358,0.7028,2922.6604,4.3766,66103.3123,24.7198,28995.0812,16.614,2.00E-04,31.3813,0.0621,22743.3378,3.1263,6784.5725,2.3703,233.901,293.9633,100,100,100,이상,"PPD,RFRS_NG"
P8TCVD060308,P8BC16017000,P8BC16012508,RUN_1ST_23,BC,2011-06-23 10:01,NG,337.2925,0.6203,358.3693,0.483,132,0,0.1419,0.009,33,0,1981.75,3.9657,40078.4072,33.4571,24985.5726,19.2782,0,20.2782,0.0157,9892.5438,1.4114,372.5813,55.9624,0.9409,2941.5258,5.3602,66102.0484,28.0174,28993.9847,15.9467,3.00E-04,30.8106,0.0582,22744.7208,2.7569,6784.5219,2.1085,157.2362,526.3993,100,100,100,이상,"PPD,RFRS_NG"
P8TCVD060309,P8CB17001800,P8CB17001803,RUN_1ST_23,CB,2011-07-03 22:42,OK,336.559,0.4969,358.7108,0.4537,131.8142,0.3892,0.0976,0.005,23,0,1848.5778,3.0188,40056.1558,10.706,25012.1739,5.6208,0,22.4687,0.0132,9865.7552,1.9839,3562.7175,35.2995,0.6144,2673.0737,3.7372,66038.6806,35.057,29020.2613,6.8413,3.00E-04,32.6376,0.041,22686.7516,4.583,6805.2938,2.4299,152.5972,136.4829,99.13,99.23,99.45,이상,"GS5D,RFM_NG"
P8TCVD060308,P8BC1601HR00,P8BC1601DB12,RUN_1ST_23,BC,2011-06-26 8:54,NG,339.5351,0.4992,359.4633,0.4991,138,0,0.1519,0.012,42.4889,0.5055,1977.5778,4.4287,40092.128,37.9795,24985.3846,21.2306,0,21.1989,0.0191,9893.182,2.3097,240.4932,69.4319,0.4965,2927.4789,3.4224,66108.926,25.4687,28994.5435,10.5652,3.00E-04,32.0471,0.0651,22743.6462,2.6595,6784.572,1.634,260.7581,537.3863,99.38,99.97,99.75,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB16028100,P8CB16024U06,RUN_1ST_23,CB,2011-06-26 0:50,NG,339.4877,0.5003,359.5892,0.4924,138,0,0.1571,0.012,40.2955,0.4615,1982,3.6727,40082.4025,32.9515,24986.3356,25.6401,0,20.9582,0.0145,9892.4606,1.5975,390.4047,67.5775,0.4951,2940.2582,3.1344,66106.1406,23.5407,28994.0993,12.6165,2.00E-04,31.6865,0.062,22743.8181,2.6233,6784.3499,3.192,220.4724,288.3477,98.94,99.62,99.43,이상,"PPD,RFRS_NG"
P8TCVD060308,P8FA1600H800,P8FA1600GY16,RUN_1ST_23,FA,2011-06-25 9:11,NG,337.5016,0.5004,358.829,0.3768,136,0,0.1495,0.011,34,0,1983.0909,3.3882,40096.2195,36.0773,24990.9829,20.7354,0,20.4514,0.0229,9892.5854,2.0876,612.0979,58.1174,0.858,2940.1925,6.0575,66104.49,25.8305,28994.0563,14.5389,3.00E-04,31.0536,0.0539,22743.6032,2.3431,6784.3213,2.3966,134.7739,850.1495,99.69,99.91,99.23,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB1601WM00,P8CB1601TQ06,RUN_1ST_23,CB,2011-06-22 17:18,NG,339.3979,0.499,359.472,0.4996,137.0923,0.2896,0.1336,0.008,41.3409,0.4795,1977.9773,4.9391,40111.2017,25.2883,24985.3645,21.8357,0,21.0809,0.0158,9893.2097,2.1184,246.5971,69.0986,0.6329,2939.2723,4.0633,66109.7513,25.4104,28994.7011,13.0855,2.00E-04,31.8973,0.0597,22743.6633,2.8622,6785.1165,1.8806,131.844,509.5526,99.04,99.98,100.56,이상,"PPD,RFRS_NG"
P8TCVD060306,P8CB1700UH00,P8CB1700RJ08,RUN_1ST_23,CB,2011-07-12 1:37,OK,339.4769,0.4998,359.4494,0.4978,132.6633,0.4729,0.112,0.006,36.2,0.5477,1966.9778,3.6212,40030.7636,38.0793,24984.5707,5.4266,0,24.0164,0.0107,10006.1853,1.9633,254.1659,56.9512,0.2159,2908.0146,2.8414,66009.2452,27.2255,28989.6874,5.8412,2.00E-04,34.7468,0.0709,22970.4289,2.5134,6804.3019,2.3577,204.114,244.6438,101.16,100.07,98.87,이상,GS4D
P8TCVD060306,P8CB1700UN00,P8CB1700R807,RUN_1ST_23,CB,2011-07-12 3:57,NG,337.5636,0.4963,358.6645,0.4726,131,0,0.1011,0.006,36.7111,0.4584,1953.9111,4.1823,40005.2087,42.4412,24985.3168,7.3565,0,23.9458,0.0099,10005.9411,2.0716,237.8075,57.8439,0.3638,2892.5268,2.5754,66004.9933,35.6829,28990.5955,7.0524,2.00E-04,34.8331,0.0387,22970.2324,2.5789,6804.622,1.6252,241.4698,233.901,100,100,100,이상,GS4D
P8TCVD060309,P8CB17002Z00,P8CB17000X17,RUN_1ST_23,CB,2011-07-03 8:48,OK,339.591,0.492,359.4872,0.5002,132,0,0.1081,0.004,29.0444,0.2084,1852.8667,3.533,40047.8545,17.1494,25012.7843,4.0542,0,23.1089,0.0142,9854.7275,1.512,2939.3884,43,0,2680.5622,3.9624,66033.9213,34.203,29020.6691,8.4232,2.00E-04,33.5663,0.0722,22627.7492,2.7211,6805.2798,1.775,149.4232,83.257,99.55,99.69,99.77,이상,"GS5D,RFM_NG"
P8TCVD060308,P8CB16029K00,P8CB16025412,RUN_1ST_23,CB,2011-06-26 2:24,NG,339.4904,0.5003,359.4407,0.4969,138,0,0.1616,0.012,41.0444,0.4746,1980.2,4.98,40098.6388,29.0731,24985.7237,15.6743,0,21.0007,0.0125,9891.5136,1.5199,349.1424,67.4245,0.4954,2936.9387,3.254,66108.4949,23.1115,28995.11,8.7659,2.00E-04,31.8704,0.0579,22743.9597,2.7471,6784.9612,1.6213,143.3193,821.5833,99.36,100.13,99.79,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB1601WF00,P8CB1601UD20,RUN_1ST_23,CB,2011-06-22 15:12,NG,338.3845,0.7317,359.0532,0.2246,136,0,0.1449,0.009,26.9778,0.1491,1991.3778,3.7312,40090.8259,30.7763,24989.5217,24.4796,0,20.262,0.0144,9891.6763,1.6543,553.9889,47.1127,2.468,2971.8404,5.2055,66105.109,26.275,28995.833,17.979,3.00E-04,30.7338,0.0527,22743.2679,2.4739,6784.6508,1.9887,206.3114,141.6102,99.51,100.24,100.56,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB1602DS00,P8CB1602C211,RUN_1ST_23,CB,2011-06-27 12:58,NG,338.6743,0.469,359.2815,0.4501,139,0,0.1668,0.014,41.7556,0.4346,1983.9111,4.061,40106.289,38.5573,24986.3341,20.7247,0,21.2071,0.0122,9892.4902,1.7294,294.4516,69.0986,0.6692,2940.615,3.0051,66109.1324,25.0963,28994.1853,11.4083,2.00E-04,32.0597,0.0492,22742.8036,2.7378,6784.6078,1.5801,226.5763,510.0409,99.07,99.54,99.31,이상,"PPD,RFRS_NG"
P8TCVD060307,P8CB17006C00,P8CB17004701,RUN_1ST_23,CB,2011-07-05 5:38,OK,339.6123,0.4876,359.567,0.4959,130.9548,0.208,0.1258,0.011,34,0,1803.8636,3.9449,40031.6292,22.5497,25007.7686,7.5321,0,22.8198,0.0134,9889.7555,2.2193,672.1602,57.0516,0.6004,2586.7512,3.3575,66034.3039,32.6382,29012.153,32.5918,2.00E-04,33.1014,0.0667,22724.3372,3.0361,6788.2043,5.9032,307.1477,236.5867,99.96,99.55,98.25,이상,"PPD,GS1D"
P8TCVD060308,P8CB16027W00,P8CB16024N04,RUN_1ST_23,CB,2011-06-26 0:26,NG,338.4733,0.4997,359.0194,0.1382,137.3193,0.4666,0.1663,0.012,36,0,1974.8222,4.1576,40087.7332,34.4085,24986.8766,18.9212,0,20.6027,0.0206,9892.2867,1.6233,470.2435,61.3897,0.7668,2940.1174,17.5988,66104.3868,25.3081,28994.6294,13.3792,2.00E-04,31.2083,0.0594,22743.6719,3.2609,6783.4616,1.2207,232.9244,124.031,99.49,99.34,98.09,이상,"PPD,RFRS_NG"
P8TCVD060308,P8BC1601JQ00,P8BC1601G909,RUN_1ST_23,BC,2011-06-26 11:52,NG,336.7052,0.5429,358.4985,0.5004,136.088,0.2835,0.1448,0.011,38,0,1975.7778,4.6166,40091.1514,35.3892,24988.9791,18.3604,0,20.664,0.0154,9892.5309,2.3038,544.4668,63.9906,0.6936,2929.2817,3.2989,66103.3208,24.4867,28994.1853,13.6524,2.00E-04,31.4339,0.0645,22743.3796,2.5483,6784.7081,2.6882,240.7373,148.9349,100.28,99.75,97.97,이상,"PPD,RFRS_NG"
P8TCVD060306,P8CB1700V300,P8CB1700TM08,RUN_1ST_23,CB,2011-07-12 6:57,OK,337.6358,0.4816,358.6418,0.4798,132.0119,0.1087,0.1073,0.007,34,0,1951.5778,4.2399,40001.3022,38.9558,24986.1306,4.5527,0,23.5396,0.01,10005.4935,1.5616,300.7996,53.7549,0.485,2899.5686,2.0797,66009.3856,30.9525,28990.4917,5.1804,2.00E-04,34.3397,0.065,22970.4033,2.5774,6803.2247,2.4233,170.9089,817.4327,100.66,99.66,98.53,이상,GS4D
P8TCVD060308,P8BC1601JP00,P8BC1601G110,RUN_1ST_23,BC,2011-06-26 12:07,NG,339.6281,0.4837,359.429,0.4953,137,0,0.1466,0.012,40.5111,0.5055,1980.6,5.8208,40087.896,36.7894,24985.7915,15.2313,0,21.0044,0.0175,9892.9378,1.4917,452.6643,67.1737,0.6888,2932.9296,2.2191,66107.9632,24.1294,28994.959,12.7176,2.00E-04,31.7554,0.0624,22743.9642,2.7758,6783.9845,2.1588,100.5921,526.8876,99.64,100.01,99.46,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB1602DJ00,P8CB1602BZ13,RUN_1ST_23,CB,2011-06-27 11:41,OK,339.7557,0.6012,359.6411,0.48,138,0,0.1591,0.013,42.7273,0.4505,1985.5682,4.4114,40084.2337,30.2004,24984.3241,22.9625,0,21.2691,0.0195,9892.8351,2.1806,336.4463,70.338,0.5649,2943.3427,2.9572,66109.2699,22.6448,28995.0879,12.3563,2.00E-04,32.2342,0.0298,22743.6977,3.0114,6784.0705,2.6869,203.8699,264.9087,99.43,100.02,99.73,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB16029J00,P8CB16025401,RUN_1ST_23,CB,2011-06-26 1:32,OK,337.1277,0.5287,358.7484,0.4342,138,0,0.1401,0.012,31.2,0.4045,1981.4889,6.4018,40093.1046,49.5707,24986.4697,23.4731,0,20.36,0.014,9892.6123,1.9966,581.0902,52.3803,1.051,2955.3474,4.0237,66105.9687,22.0089,28995.1309,14.2269,2.00E-04,30.8795,0.0389,22743.5344,2.8327,6783.655,2.1908,218.0309,101.3245,99.69,100.1,99.7,이상,"PPD,RFRS_NG"
P8TCVD060309,P8CB17004400,P8CB17002609,RUN_1ST_23,CB,2011-07-03 22:54,OK,339.0367,0.5574,359.1486,0.3559,131,0,0.0955,0.005,25,0,1847.0667,3.7502,40053.0631,15.6284,25010.6818,5.8921,0,22.5436,0.0119,9859.163,1.4515,3641.3355,37.6129,0.4882,2672.129,4.139,66034.4951,36.1041,29019.9518,6.1861,2.00E-04,32.818,0.0776,22684.085,5.4272,6805.1321,2.2315,128.9141,412.3787,99.93,99.74,99.41,이상,"GS5D,RFM_NG"
P8TCVD060309,P8GA17003A00,P8GA17001W02,RUN_1ST_23,GA,2011-07-04 4:02,NG,338.5765,0.4944,359.157,0.364,131,0,0.0799,0.004,27,0,1844.5111,4.2299,40050.9471,14.8933,25012.513,6.4872,0,22.776,0.0114,9849.3967,1.416,2866.63,39.977,0.1504,2661.8618,3.9639,66034.0226,35.915,29019.9096,4.8364,3.00E-04,33.1277,0.065,22644.2803,20.031,6804.1898,1.8447,126.2284,125.0076,99.93,99.91,99.88,이상,"GS5D,RFM_NG"
P8TCVD060306,P8GA1700GK00,P8GA1700ET09,RUN_1ST_23,GA,2011-07-12 22:41,NG,338.4655,0.4992,359.0465,0.2108,134,0,0.1055,0.006,35.8,0.4045,1975.0667,5.1363,40007.4874,82.4338,24983.6891,7.4176,0,23.864,0.0101,10007.1619,2.5248,324.4827,56.4265,0.4958,2941.3039,3.1319,66012.6889,26.1337,28990.372,6.1598,2.00E-04,34.7977,0.0672,22971.9383,2.9668,6803.6062,2.3433,200.94,580.1135,100.44,99.37,98.48,이상,GS4D
P8TCVD060308,P8CB1602A600,P8CB16028W07,RUN_1ST_23,CB,2011-06-26 10:23,OK,339.1689,0.6418,359.3623,0.481,138,0,0.143,0.012,41,0,1976.3333,4.7673,40094.244,29.5308,24987.6227,23.5196,0,21.0278,0.0225,9893.1413,2.1439,423.6098,68.1268,0.65,2930.2864,2.1843,66107.6537,21.2973,28996.5351,12.9024,3.00E-04,31.7186,0.064,22743.3109,3.031,6782.7165,2.8184,151.3764,771.0432,99.85,100.15,99.48,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB1602A700,P8CB16028U17,RUN_1ST_23,CB,2011-06-26 10:38,OK,340.2399,0.4273,360.0935,0.312,137.1121,0.3158,0.1418,0.011,42.6818,0.4712,1982.1136,5.633,40093.8889,28.1375,24985.5726,18.6151,0,21.1689,0.0167,9892.0444,2.0119,603.5525,70.1972,0.6858,2939.8732,3.1395,66101.6014,28.2573,28994.8873,17.797,2.00E-04,31.9869,0.0699,22743.0787,2.9198,6784.2138,2.4755,212.1712,81.0596,100.69,100.39,99.8,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB16023R00,P8CB16021620,RUN_1ST_23,CB,2011-06-24 21:36,NG,339.635,0.4818,359.6587,0.4745,135,0,0.136,0.01,40.0889,0.2878,1980.9333,4.4589,40091.4769,24.3244,24986.6054,19.3703,0,20.9402,0.0179,9892.8157,1.7284,476.5916,67.5236,0.5714,2944.7547,3.2431,66105.109,30.2298,28994.0303,10.8073,2.00E-04,31.6783,0.0596,22744.5039,2.8108,6784.011,3.6189,242.6906,545.1993,98.98,100.16,100.55,이상,"PPD,RFRS_NG"
P8TCVD060306,P8CB1700VX00,P8CB1700U812,RUN_1ST_23,CB,2011-07-12 17:14,NG,339.4787,0.5,359.4869,0.5002,133,0,0.1044,0.006,37.1333,0.7568,1971.3333,3.5355,40019.3697,36.3277,24984.2994,5.411,0,24.2736,0.0135,10006.3074,1.77,237.3192,58.1415,0.3494,2922.4439,1.3766,66012.5681,30.5964,28990.5062,5.3026,2.00E-04,35.1884,0.0771,22970.4378,2.7288,6803.8776,2.8218,237.3192,155.0388,100.9,99.5,98.14,이상,GS4D
P8TCVD060308,P8GA1600GW00,P8GA1600FW15,RUN_1ST_23,GA,2011-06-22 0:02,NG,339.4903,0.5003,359.3085,0.4622,134.7288,0.4449,0.1515,0.009,36.3556,0.4841,1971.1333,5.8914,40082.199,25.6072,24986.4697,18.1887,0,20.6351,0.0184,9892.5309,2.4325,630.8979,62.5117,0.7927,2935.2817,2.8608,66106.3813,29.3098,28995.79,11.8883,2.00E-04,31.2103,0.058,22743.4054,2.5792,6782.8813,2.594,179.4543,825.9781,99.67,99.59,98.83,이상,"PPD,RFRS_NG"
P8TCVD060309,P8GA17003Z00,P8GA17002W18,RUN_1ST_23,GA,2011-07-04 10:55,NG,337.9923,0.5975,358.787,0.5044,129,0,0.0923,0.004,23.2045,0.408,1874.2045,3.0391,40044.4474,13.7166,25009.572,8.8083,0,22.1848,0.0191,9877.2702,1.3386,3535.1279,34.9124,0.7307,2683.3641,23.8172,66029.432,34.2982,29018.3626,4.7384,2.00E-04,32.5147,0.0536,22633.3946,13.1723,6804.661,1.9877,131.3557,414.5761,100,100,100,이상,"GS5D,RFM_NG"
P8TCVD060309,P8CB17003Q00,P8CB17001U19,RUN_1ST_23,CB,2011-07-03 15:39,OK,337.8339,0.545,359,0,133.0323,0.1768,0.0805,0.004,27.3111,0.4682,1844.0444,2.9307,40049.8077,16.1233,25010.7496,7.1719,0,22.8402,0.0145,9861.1162,2.4052,3463.8345,41.0138,0.117,2661.0737,3.3214,66031.8623,34.4135,29020.0362,8.4788,2.00E-04,33.1762,0.0637,22692.4645,6.4135,6804.9774,2.9794,106.9401,108.1609,99.5,99.64,99.24,이상,"GS5D,RFM_NG"
P8TCVD060309,P8GA17001J00,P8GA17000F07,RUN_1ST_23,GA,2011-07-02 12:57,NG,339.4268,0.495,359.4925,0.5003,132,0,0.0841,0.004,28.8667,0.3438,1857.8,4.2136,40054.3653,16.7093,25011.2922,7.6048,0,22.9569,0.0129,9865.8365,1.9676,2266.2516,42.4516,0.4988,2687.5253,5.2547,66037.803,32.4952,29020.5144,6.7922,2.00E-04,33.4554,0.0718,22654.5163,6.2874,6805.2024,2.0887,154.5504,148.9349,99.59,99.82,100.43,이상,"GS5D,RFM_NG"
P8TCVD060308,P8GA1600N400,P8GA1600LG03,RUN_1ST_23,GA,2011-06-27 5:31,NG,338.1994,0.6073,359.1518,0.3591,137,0,0.1396,0.011,26.8864,0.321,1998.7727,2.8191,40087.5631,20.4722,24986.405,29.0724,0,20.2509,0.0146,9891.2953,1.6326,554.233,47.5305,2.4659,2975.5962,3.8506,66099.8476,25.3789,28993.8127,16.9838,3.00E-04,30.7929,0.0657,22743.2679,2.7176,6783.4472,1.9857,232.6802,336.2022,99.66,100.32,100.02,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB1602DT00,P8CB1602BU17,RUN_1ST_23,CB,2011-06-27 19:44,OK,336.5136,0.5002,358.7106,0.4538,138.0379,0.191,0.1668,0.015,32.4419,0.5025,1980.3256,3.5168,40104.7598,30.6844,24987.7567,27.5833,0,20.4442,0.0158,9892.7703,1.5631,526.3993,55.1643,1.0308,2953.7371,3.0524,66104.5587,25.9005,28994.5435,12.4016,3.00E-04,31.0331,0.0572,22743.414,3.1093,6782.9242,3.1874,218.7634,830.8613,99.8,100.41,100.09,이상,"PPD,RFRS_NG"
P8TCVD060309,P8GA1600T300,P8GA1600S813,RUN_1ST_23,GA,2011-07-02 2:36,NG,336.9628,0.6518,358.9854,0.1199,134,0,0.0986,0.005,23,0,1858.0455,4.4978,40047.1109,18.3132,25011.7222,5.0533,0,22.4473,0.0134,9854.4223,1.2797,2719.6484,35.2995,0.651,2702.9862,4.7556,66034.9677,32.563,29020.2331,6.3953,3.00E-04,32.6748,0.0631,22631.133,2.5408,6805.5048,2.2385,150.8881,160.166,98.94,99.37,100.11,이상,"GS5D,RFM_NG"
P8TCVD060309,P8CB1602KR00,P8CB1602JT02,RUN_1ST_23,CB,2011-07-01 20:18,NG,338.1032,0.5931,358.8038,0.5767,128.7544,0.4308,0.0845,0.003,17.8,0.4045,1894.4,5.1142,40051.9237,14.4669,25009.868,7.487,0,22.054,0.0084,9871.2487,1.8238,3919.4287,25.9816,2.1687,2696.8387,20.145,66032.8749,33.4986,29018.6861,6.0615,2.00E-04,32.2903,0.0717,22664.3641,14.329,6804.3304,2.3835,163.34,228.5296,102.56,101.18,98.17,이상,"GS5D_1st,RFM_NG"
P8TCVD060308,P8BC1601JR00,P8BC1601GB16,RUN_1ST_23,BC,2011-06-26 12:19,NG,339.5779,0.4943,359.4253,0.4948,138,0,0.145,0.012,42.2727,0.5852,1981.2045,4.6684,40092.7236,22.7245,24986.1275,15.6584,0,21.1966,0.0129,9892.1693,2.022,326.1918,69.3568,0.4802,2933.2817,2.8625,66106.0374,25.2011,28995.3745,11.7529,2.00E-04,31.905,0.048,22743.4828,2.5468,6784.8228,2.4528,240.7373,130.6232,99.49,99.99,99.67,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB16025Z00,P8CB16021J19,RUN_1ST_23,CB,2011-06-25 6:35,OK,338.974,0.6292,359.3471,0.4764,137,0,0.139,0.011,41.2889,0.4584,1973.7111,4.0205,40083.5012,28.5995,24987.8261,20.7669,0,21.0336,0.0107,9892.3681,1.5562,307.1477,68.9155,0.6533,2925.5399,2.6412,66107.1035,27.4535,28995.7041,13.7189,2.00E-04,31.8338,0.0556,22743.5258,2.5115,6782.9171,2.9306,222.1815,159.4336,99.73,100.09,99.03,이상,"PPD,RFRS_NG"
P8TCVD060308,P8CB1602AW00,P8CB16029602,RUN_1ST_23,CB,2011-06-26 19:31,NG,338.384,0.7337,359.0392,0.1942,140,0,0.1365,0.011,27.6222,0.4903,1993.7111,1.9728,40103.8475,25.6738,24982.7396,16.804,0,20.3111,0.0157,9891.7577,2.2839,429.7137,47.2817,2.4486,2955.7606,5.3132,66103.252,24.1485,28995.3029,19.3102,2.00E-04,30.8299,0.0572,22743.3882,2.538,6784.0204,2.5205,98.3947,804.2483,99.09,100.22,99.97,이상,"PPD,RFRS_NG"
P8TCVD060308,P8DL16029B00,P8DL16026W08,RUN_1ST_23,DL,2011-06-25 14:14,NG,337.5552,0.4973,358.6687,0.471,135,0,0.1401,0.012,35,0,1973.4444,4.77,40108.8934,28.1352,24987.9618,20.8578,0,20.4224,0.0177,9892.0019,1.8098,409.693,58.0141,0.9784,2933.7418,3.1208,66104.8682,24.7,28994.6581,12.8267,3.00E-04,30.9947,0.0487,22743.7493,2.6595,6784.5362,2.9131,246.3529,555.9421,100,100,100,이상,"PPD,RFRS_NG"
P8TCVD060309,P8GA1600T900,P8GA17000409,RUN_1ST_23,GA,2011-07-02 5:12,NG,336.742,0.5594,358.5987,0.4905,132,0,0.0924,0.004,29,0,1843.4444,4.267,40050.9471,17.7336,25012.3773,12.3724,0,22.8669,0.0104,9855.5413,1.6202,3475.0656,43.0461,0.2101,2658.1014,3.3332,66032.7062,35.9806,29020.1628,7.519,2.00E-04,33.2682,0.0805,22625.4455,2.8955,6805.1743,2.1108,74.4674,243.4231,99.48,99.69,99.52,이상,"GS5D,RFM_NG"
P8TCVD060306,P8GA1700FW00,P8GA1700D911,RUN_1ST_23,GA,2011-07-12 3:12,NG,337.8042,0.6531,358.8406,0.3993,132,0,0.1074,0.006,35.0455,0.2107,1944.1818,3.1273,40037.2892,44.5631,24982.9369,6.2725,0,23.6918,0.0113,10005.1189,1.6558,294.2074,55.4341,0.4969,2882.1902,3.5615,66006.5654,29.0499,28990.4318,4.3739,2.00E-04,34.4914,0.0664,22970.2324,2.5078,6802.9248,2.4251,242.6906,803.2717,101.12,99.85,98.36,이상,GS4D
P8TCVD060308,P8CB1602AC00,P8CB16029203,RUN_1ST_23,CB,2011-06-26 13:38,OK,339.5348,0.4992,359.5174,0.5001,139,0,0.1415,0.011,42.7778,0.4204,1979.4444,4.7221,40080.7341,32.5885,24989.9964,26.7165,0,21.228,0.0139,9891.7984,1.503,511.0175,70.5869,0.4936,2944.0188,2.7021,66106.794,22.9857,28993.3829,14.2716,2.00E-04,32.102,0.0459,22743.7579,2.8608,6784.5863,2.2692,217.7867,143.0751,99.39,100.13,100.27,이상,"PPD,RFRS_NG"
P8TCVD060308,P8BC1601JQ00,P8BC1601G913,RUN_1ST_23,BC,2011-06-26 11:49,NG,337.0081,0.593,358.178,0.3828,135.343,0.4751,0.1396,0.011,37,0,1979.7111,5.0119,40076.8276,26.622,24982.2648,19.0574,0,20.5684,0.0141,9891.9612,1.9907,557.8954,63.0896,0.686,2933.7877,5.0474,66099.0972,27.9902,28993.6848,17.2848,2.00E-04,31.3003,0.0647,22743.1219,2.6858,6784.4429,2.1984,247.8179,154.3063,99.8,99.68,98.09,이상,"PPD,RFRS_NG"
P8TCVD060307,P8CB17006N00,P8CB17005G11,RUN_1ST_23,CB,2011-07-05 6:45,OK,338.5137,0.5002,358.9871,0.1129,130.3285,0.47,0.1305,0.011,29.2222,0.4204,1808.1111,3.3181,40026.0433,21.4435,25006.6804,4.9048,0,22.4624,0.0191,9889.601,1.9762,1622.9018,49.1784,0.7112,2594.3568,2.8091,66034.9572,32.2115,29011.8378,25.1826,3.00E-04,32.6695,0.0683,22723.5205,2.7951,6788.1613,4.409,298.3581,237.3192,99.93,99.41,98.34,이상,"PPD,GS1D"
P8TCVD060308,P8CB16029N00,P8CB16025916,RUN_1ST_23,CB,2011-06-26 3:14,NG,340.0906,0.643,359.9035,0.2955,138.0863,0.2809,0.1526,0.012,38.4667,0.5045,1980.3111,4.3475,40091.4769,22.6097,24987.6227,26.6107,0,20.8149,0.011,9891.9612,2.0658,437.2825,64.5802,0.5577,2936.7736,3.3139,66105.7654,22.827,28994.1311,11.6641,2.00E-04,31.5632,0.0662,22743.1996,2.9837,6784.882,1.4845,180.9192,777.6354,99.37,100.06,99.32,이상,"PPD,RFRS_NG"
P8TCVD060308,P8BC1601JP00,P8BC1601G020,RUN_1ST_23,BC,2011-06-26 12:13,NG,339.7511,0.561,359.6295,0.4833,138,0,0.1518,0.012,41.7045,0.4615,1980.9091,4.7828,40104.8759,27.8477,24989.0407,22.6273,0,21.0798,0.01,9891.7947,1.7132,443.6306,68.493,0.5011,2932.6103,2.5427,66107.0347,23.922,28994.2712,13.1424,2.00E-04,31.9073,0.0402,22743.6633,2.9223,6784.4932,2.7389,246.5971,573.7655,99.79,100.08,99.46,이상,"PPD,RFRS_NG"
