TOOL_NAME,LOTID,GLSID,RECIPEID,MODEL_NAME,TIME_STAMP,PAS연동여부,MP_ALLSTEP.INNER_TEMP.Mean,MP_ALLSTEP.INNER_TEMP.Stdev,MP_ALLSTEP.OUTER_TEMP.Mean,MP_ALLSTEP.OUTER_TEMP.Stdev,MP_ALLSTEP.WALLHTR_TEMP1.Mean,MP_ALLSTEP.WALLHTR_TEMP1.Stdev,MP_STEP1_First10sec.PC_PRESSURE.Area,MP_STEP1_First10sec.PC_PRESSURE.Min,MP_STEP3.MATCHER_VDC.Mean,MP_STEP3.MATCHER_VDC.Stdev,MP_STEP3.MATCHER_VPP.Mean,MP_STEP3.MATCHER_VPP.Stdev,MP_STEP3.N2_FLOW.Mean,MP_STEP3.N2_FLOW.Stdev,MP_STEP3.NH3_FLOW.Mean,MP_STEP3.NH3_FLOW.Stdev,MP_STEP3.PC_PRESSURE.Stdev,MP_STEP3.PC_TV_ANGLE.Mean,MP_STEP3.PC_TV_ANGLE.Stdev,MP_STEP3.RFGEN_FORWARD.Mean,MP_STEP3.RFGEN_FORWARD.Stdev,MP_STEP3_No_Shift.RFGEN_REFLECT.Max,MP_STEP4.MATCHER_VDC.Mean,MP_STEP4.MATCHER_VDC.Stdev,MP_STEP4.MATCHER_VPP.Mean,MP_STEP4.MATCHER_VPP.Stdev,MP_STEP4.N2_FLOW.Mean,MP_STEP4.N2_FLOW.Stdev,MP_STEP4.NH3_FLOW.Mean,MP_STEP4.NH3_FLOW.Stdev,MP_STEP4.PC_PRESSURE.Stdev,MP_STEP4.PC_TV_ANGLE.Mean,MP_STEP4.PC_TV_ANGLE.Stdev,MP_STEP4.RFGEN_FORWARD.Mean,MP_STEP4.RFGEN_FORWARD.Stdev,MP_STEP4.SIH4_FLOW.Mean,MP_STEP4.SIH4_FLOW.Stdev,MP_STEP4_No_Shift.RFGEN_REFLECT.Max,MP_STEP5_to_Last_PWR_Lift.RFGEN_REFLECT.Max,MP_STEP4.EI2.Max,MP_STEP4.EI3.Max,MP_STEP4.EI4.Max,추가정보_정상.이상여부,추가정보_Data_Resume
P8TCVD060308,P8FB1500QD00,P8FB1500N720,RUN_1ST_23,FB,2011-05-25 0:46,NG,338.63,0.482553518,359.15,0.35944095,135,0,0.095775,0,37,0,1950.82,5.682064641,40095.71,26.14962583,24987.89,21.59619282,0,20.54,0.013951576,9892.37,1.947687331,513.21,65.94,0.827943416,2902.85,2.547554621,66104.32,26.73572326,28995.13,10.59471627,0.000260912,31.13,0.055824972,22743.59,2.797126413,6784.18,1.600137193,166.03,841.6041018,99.22,99.53,100.04,정상,Normal
P8TCVD060308,P8FA16004H00,P8FA16002X04,RUN_1ST_23,FA,2011-06-03 23:34,OK,339.31,0.464867491,359.17,0.374907161,133,0,0.08325,0,44.36,0.4866071,1957.39,4.405155062,40089.56,32.21395579,24984.53,20.41900792,0,21.12,0.011262766,9892.59,1.36479874,430.93,74.63,0.492570365,2898.26,3.704457409,66110.78,23.84729445,28995.12,15.63643509,0.000347791,31.85,0.061745042,22743.4,2.732071177,6784.87,2.235053791,134.29,574.74,100.49,99.83,99.75,정상,Normal
P8TCVD060306,P8CB1600GB00,P8CB1600CY10,RUN_1ST_23,CB,2011-06-07 19:58,OK,337.44,0.515473045,358.34,0.473083826,131,0,0.12225,0.01,32.18,0.390153653,1997.48,5.534200795,40010.99,23.61605482,24983.77,4.228525254,0,23.13,0.013395512,10005.24,2.111653102,438.26,57.28,0.64012194,2972.65,3.219663997,66003.89,32.53262371,28990.13,7.970074203,0.000246642,33.78,0.062598063,22970.16,2.782408832,6803.83,2.060698012,170.42,947.57,100.18,98.62,96.93,정상,Normal
P8TCVD060306,P8CB1601KN00,P8CB1601HR15,RUN_1ST_23,CB,2011-06-19 12:21,OK,336.7517,0.5712,358.6772,0.468,132,0,0.1272,0.008,28.3111,0.4682,1983.4222,5.2418,40001.3022,90.6319,24985.1133,6.0443,0,23.0238,0.0221,10006.5108,2.1931,253.4334,48.9073,0.9268,2955.8585,1.7669,66009.2452,27.4563,28990.6998,5.5771,2.00E-04,33.6094,0.0615,22971.8045,2.7259,6803.7213,2.222,230.727,263.9321,101.15,100.56,100.38,정상,Normal
P8TCVD060306,P8CB16014K00,P8CB16010P17,RUN_1ST_23,CB,2011-06-15 0:24,NG,337.77,0.669275255,358.83,0.60563797,131,0,0.10925,0.01,21.16,0.3665289,2000.89,4.396394299,40002.12,48.14824431,24982.81,5.984810668,0,22.72,0.014005771,10005.94,2.143878402,340.35,38.19,2.941905218,2973.97,2.507597256,65997.42,28.02717653,28989.76,5.192686075,0.000194127,33.23,0.062215474,22971.72,3.132294883,6802.62,2.325172804,242.93,401.39,100,100,100,정상,Normal
P8TCVD060306,P8FB1600FP00,P8FB1600DV02,RUN_1ST_23,FB,2011-06-15 15:57,NG,338.29,0.637343898,359.29,0.456401838,134,0,0.11634,0.01,33,0,1992.93,3.252174423,40052.6,40.56029825,24985.23,9.559608127,0,23.24,0.011830373,10006.7,1.807298657,274.67,56.52,0.598978886,2972.31,2.768891893,66010.57,29.95220551,28990.46,5.792848726,0.000261054,33.92,0.058801679,22970.76,2.950004744,6804.81,1.595819065,214.61,247.82,98.05,98.78,99.13,정상,Normal
P8TCVD060307,P8CB1501Z700,P8CB1501XF09,RUN_1ST_23,CB,2011-05-31 18:25,OK,338.28,0.679776981,359,0,131,0,0.072005,0,37.2,0.408032457,1810.23,2.586760894,40024.97,18.51111621,25010.4,7.726994461,0,22.87,0.013824634,9890.75,1.97235243,749.56,65.29,0.614585134,2597.79,2.593738643,66035.15,32.52901946,29012.24,23.29667387,0.000190144,33.24,0.043966194,22724.58,2.840513353,6787.07,2.519953009,212.66,616.49,99.35,98.96,98.05,정상,Normal
P8TCVD060308,P8FB1500DJ00,P8FB1500C501,RUN_1ST_23,FB,2011-05-17 16:01,OK,340.06,0.589281661,359.19,0.39458235,130.23,0.422229602,0.086375,0,41.56,0.502518908,1958.89,5.507112022,40079.92,19.36805525,24985.66,17.69553444,0,20.74,0.012760419,9891.8,1.342350844,483.43,71.21,0.811163146,2910.29,6.41546279,66097.17,24.99393244,28994.59,16.61790869,0.000321726,31.54,0.051304318,22744.02,2.695128528,6783.98,2.615169886,174.33,160.4101813,100.26,99.95,99.91,정상,Normal
P8TCVD060309,P8CB15011201,P8CB15011217,RUN_1ST_23,CB,2011-05-24 4:11,NG,338.76,0.607665093,359.05,0.211581857,133.44,0.496792075,0.0885,0,30,0,1888.11,4.730088516,40048.83,22.35905298,25012.11,4.938288689,0.000252262,22.55,0.019931702,9915.36,1.741092098,1283.53,52.26,0.636644804,2756.28,4.335390823,66037.2,35.06047909,29020.64,5.773383162,0.00021015,32.84,0.02730991,22765.47,2.599778969,6804.11,1.76547711,134.29,188.7322224,100.06,100.06,99.66,정상,Normal
P8TCVD060306,P8GA16007F00,P8GA16004Y20,RUN_1ST_23,GA,2011-06-13 22:02,NG,338.09,0.492464981,358.49,0.500309977,130,0,0.107625,0.01,32,0,1993.64,4.160114651,40004.66,76.59550713,24984.74,9.481267372,0,23.21,0.014238975,10005.2,1.718838437,272.23,56.12,0.542105642,2956.2,2.13903396,66001.67,33.10013928,28990.15,5.907821583,0.000225894,33.83,0.065376151,22970.98,2.764078394,6804.04,2.043059142,284.2,183.12,100,100,100,정상,Normal
P8TCVD060306,P8FA1500BK00,P8FA1500AF14,RUN_1ST_23,FA,2011-05-27 5:42,OK,339.62,0.486874493,359.54,0.498837657,134.88,0.32043126,0.105,0.01,38.8,0.404519917,1998.27,3.76225271,40035.81,49.78182551,24984.91,5.021417993,0,23.8,0.010110501,10006.27,1.767159245,408.23,64.45,0.508096335,2965.22,2.523300095,66010.46,34.87773374,28990.24,5.074856879,0.000155006,34.58,0.054857278,22970.49,2.508404588,6803.16,2.44640157,176.77,132.33,99.84,98.9,97.58,정상,Normal
P8TCVD060309,P8CB1501EL00,P8CB1501CR14,RUN_1ST_23,CB,2011-05-25 11:31,OK,339.46,0.498693277,359.46,0.498825158,133,0,0.091,0,36.91,0.287799032,1887.09,4.851533133,40050.3,25.20946796,25011.02,4.702111341,0,23.25,0.018090681,9898.02,2.303799724,930.48,61.09,0.289928807,2757.07,3.931602889,66035.14,32.75553853,29020.57,14.91514954,0.000188869,33.78,0.061445855,22754.22,3.653140541,6804.24,1.802982741,131.11,158.9452481,99.69,100.02,99.92,정상,Normal
P8TCVD060307,P8CB1600E000,P8CB1600AU02,RUN_1ST_23,CB,2011-06-07 1:04,OK,337.73,0.632645014,359,0,131.05,0.218740109,0.084,0.01,30.66,0.479494977,1807.39,3.066821012,40027.63,24.00194028,25007.14,3.416502837,0.000390154,22.43,0.009989424,9889.63,1.988906433,981.99,55.22,0.693860297,2601.97,8.691741631,66036.09,33.54310315,29012.14,20.83687141,0.000231116,32.6,0.048877922,22723.43,2.979535154,6786.84,10.3266608,241.71,680.95,99.4,98.77,98.15,정상,Normal
P8TCVD060306,P8GA1500UZ00,P8GA1500RW16,RUN_1ST_23,GA,2011-05-31 9:02,OK,339.41,0.491282375,359.27,0.441843026,133.81,0.388800136,0.104875,0.01,35,0,2000.76,4.411532178,40025.07,33.76463979,24985.05,4.286571766,0,23.46,0.009167355,10006.1,2.13834172,445.58,59.93,0.793747298,2972.35,10.39670946,66008.95,37.07405792,28990.21,4.954745605,0.000182482,34.19,0.063345508,22970.74,2.654692251,6802.98,2.798395826,167.98,690.96,99.22,98.66,97.93,정상,Normal
P8TCVD060306,P8BC16002200,P8BC16001J08,RUN_1ST_23,BC,2011-06-04 4:34,OK,339.63,0.484361344,359.53,0.49976228,132,0,0.099,0.01,37.07,0.254971706,1996.2,3.726582982,40030.63,39.18342702,24984.39,7.034296085,0,23.71,0.008915862,10006.66,1.813661542,386.74,62.71,0.453847993,2960.73,2.65152925,66010.82,25.75762077,28990.89,5.600688245,0.00023936,34.45,0.062511328,22971.2,2.702177907,6803.8,2.048910347,228.77,315.45,100.68,98.62,96.6,정상,Normal
P8TCVD060308,P8FB16003D00,P8FB16001T02,RUN_1ST_23,FB,2011-06-06 1:43,OK,337.31,0.564167523,358.8,0.400081825,138,0,0.0955,0,33.55,0.503686201,1971.34,3.011166674,40085.4,45.31620268,24986.2,27.58544634,0,20.36,0.023173215,9892.63,1.679727332,461.45,59,1.083746352,2930.15,2.398105078,66103.94,22.7801971,28994.79,16.3309855,0.00030873,30.88,0.044161362,22743.33,2.044675004,6784.62,2.336286349,161.14,116.22,99.83,100.27,100.94,정상,Normal
P8TCVD060308,P8CB17003800,P8CB17001L08,RUN_1ST_23,CB,2011-07-03 11:12,NG,339.7477,0.5097,359.5615,0.4966,137,0,0.068,0.003,37.6667,0.4767,1990.1778,2.8227,40072.9211,30.1582,24984.3673,16.4003,0,20.7251,0.0182,9892.4088,1.7527,542.5136,62.4789,0.611,2962.1784,3.0151,66105.2465,24.6033,28994.8157,10.4016,3.00E-04,31.4859,0.0659,22743.1561,2.5887,6784.0347,3.7694,228.7737,165.5374,98.32,99.75,100.72,정상,Normal
P8TCVD060307,P8FA16001S00,P8FA16000B09,RUN_1ST_23,FA,2011-06-02 9:33,NG,336.7,0.689899014,358.79,0.405967691,132.69,0.463791467,0.091375,0.01,27.89,0.321038221,1819.25,2.024558522,40024.8,21.44036388,25009.5,12.12259089,0.000290803,22.1,0.082634668,9889.55,1.711087739,1130.44,49.07,1.26767218,2627.97,3.43927014,66032.17,27.11077501,29013.25,27.86473955,0.000269463,32.39,0.052189819,22723.02,3.317672082,6786.62,2.532820751,219.98,250.99,99.21,98.93,98.3,정상,Normal
P8TCVD060306,P8CB1501K600,P8CB1501GV20,RUN_1ST_23,CB,2011-05-26 15:29,OK,337.81,0.64818938,358.38,0.484967876,134.03,0.166602304,0.103125,0.01,35.84,0.369989429,1998.14,4.598234793,40005.33,78.43485134,24986.13,4.834720408,0,23.44,0.019513101,10005.16,1.985338887,503.45,61.97,0.608176975,2976.18,2.401579124,66003.24,35.00938185,28991.01,6.04492044,0.000238791,34.24,0.05789749,22970.06,2.723619978,6802.53,1.666133884,200.45,130.62,99.41,99.21,98.52,정상,Normal
P8TCVD060308,P8CB1501EJ00,P8CB1501D119,RUN_1ST_23,CB,2011-05-25 10:52,OK,337.71,0.525586178,358.71,0.45285086,132.13,0.331645659,0.083625,0,42.87,0.343775825,1949.89,5.010090828,40075.2,24.26303403,24987.28,24.77702927,0,20.83,0.012152233,9891.8,1.905494139,385.03,74.09,0.758977918,2887.57,2.683037269,66103.91,27.66944416,28994.37,16.2691298,0.000290929,31.65,0.056773736,22743.8,2.847563751,6784.41,2.470578539,209.24,280.5347006,100.03,98.95,97.79,정상,Normal
P8TCVD060307,P8FA16002J00,P8FA16000S11,RUN_1ST_23,FA,2011-06-02 20:39,OK,337.65,0.482097579,358.78,0.417573778,131,0.068518364,0.07975,0.01,30.25,0.438018795,1811.34,3.234574713,40021.14,18.70540996,25006.66,10.23436726,0,22.28,0.012978678,9890.3,2.045141006,625.77,55.38,0.796312033,2601.41,3.67902314,66033.72,32.29908362,29010.26,29.44624667,0.000314204,32.5,0.036656055,22723.33,2.860962163,6787.47,4.508736628,261.98,157.24,99.47,98.41,96.54,정상,Normal
P8TCVD060306,P8CB1501N200,P8CB1501LA15,RUN_1ST_23,CB,2011-05-27 19:14,OK,339.68,0.569586275,359.3,0.457992087,133,0,0.117515,0.01,34.11,0.317820863,2005.44,5.159085347,40041.34,40.9656438,24985.45,5.536489969,0,23.39,0.009744203,10005.9,1.94768732,381.62,60.12,0.724874039,2987.38,3.491110526,66005.28,27.57774105,28989.87,6.918450356,0.000305536,34.07,0.062909795,22971.29,3.040221726,6804,2.442863956,230.73,433.62,98.91,99.03,98.86,정상,Normal
P8TCVD060307,P8CB1501JX00,P8CB1501GF14,RUN_1ST_23,CB,2011-05-26 14:56,OK,339.81,0.623280497,359.2,0.401729532,131,0,0.080875,0.01,34,0,1813.61,4.352042606,40021.31,19.97016613,25011.31,26.69222551,0.000408032,22.58,0.020665462,9889.34,2.631412675,701.21,61.26,0.677387446,2613.52,3.28314372,66034.82,34.15358431,29016.01,17.44721527,0.000221827,32.82,0.033210954,22724.23,2.780431134,6787.47,2.483880389,258.56,661.17,99.38,99.15,98.82,정상,Normal
P8TCVD060308,P8FB17004200,P8FB17003402,RUN_1ST_23,FB,2011-07-06 5:47,NG,339.6736,0.4693,359.5418,0.4987,134,0,0.0683,0.003,37.9111,0.2878,1999.1778,4.4736,40099.941,27.8107,24985.3168,25.2327,0,20.7982,0.0176,9892.3274,2.124,529.3292,61.9623,0.7405,2974.2925,3.1366,66109.6005,25.4748,28995.3547,15.2757,2.00E-04,31.4433,0.0597,22743.3465,2.8406,6783.8959,2.9598,251.236,320.3321,99.37,100.38,102.73,정상,Normal
P8TCVD060306,P8CB1501NE00,P8CB1501LF07,RUN_1ST_23,CB,2011-05-27 22:44,OK,339.48,0.499996079,359.51,0.500351472,134,0,0.112875,0.01,37.91,0.287799032,2001.09,3.842479208,40011.56,105.9891693,24984.71,7.263784955,0,23.82,0.021041085,10006.88,1.617032973,494.41,63.45,0.597230318,2968.84,3.540741338,66011.04,23.90925738,28990.96,5.32351819,0.000169373,34.62,0.060687388,22971.18,2.822511933,6803.79,2.74729334,208.02,921.93,99.32,98.74,97.87,정상,Normal
P8TCVD060308,P8FA1500BV00,P8FA1500AV12,RUN_1ST_23,FA,2011-05-27 10:05,OK,337.25,0.695317006,358.78,0.417193366,134.47,0.499533298,0.078875,0,39.86,0.347141757,1950.43,5.004173734,40086.23,27.07955412,24985.3,19.67754401,0,20.62,0.022703158,9892.88,1.698613055,405.79,69.44,0.790618435,2897.47,2.703118084,66106.04,24.35339657,28995.13,10.69377975,0.000299999,31.42,0.069331336,22743.73,2.863997337,6782.92,2.806243994,167.25,311.54,99.68,99.27,99.15,정상,Normal
P8TCVD060309,P8GA1500RJ00,P8GA1500QW12,RUN_1ST_23,GA,2011-05-30 0:29,OK,340.27,0.444667008,359.77,0.446457608,134,0,0.108125,0,31,0,1893.59,5.086773464,40044.45,17.96933102,25009.64,6.710507209,0,22.61,0.011568346,9906.15,1.535876462,1202.71,53.13,0.635101421,2771.54,4.517413351,66029.5,31.08159697,29020.32,10.33938775,0.000219874,32.92,0.056968265,22748.94,2.601236999,6804.85,2.226108283,140.88,117.93,100.57,100.86,101.27,정상,Normal
P8TCVD060307,P8CB1501TJ00,P8CB1501S305,RUN_1ST_23,CB,2011-05-29 10:32,OK,340.02,0.619019742,359.63,0.483800201,132,0,0.081375,0,35,0,1810.78,3.528384184,40025.55,17.98393089,25011.29,27.69468237,0.000149071,22.69,0.009200351,9890.82,1.758513121,616.74,62.08,0.616130933,2606.13,3.212282931,66035.3,35.28259953,29012.54,18.78050408,0.000165845,32.98,0.061817019,22723.76,2.627944775,6787.25,2.130441733,256.61,391.87,99.45,99.34,99.07,정상,Normal
P8TCVD060307,P8GA1500SE00,P8GA1500R006,RUN_1ST_23,GA,2011-05-30 1:08,NG,337.15,0.704902069,359.01,0.086774272,132,0,0.08876,0.01,30,0,1815.07,2.926369143,40023.93,14.26131262,25008.92,8.113624654,0,22.36,0.016943161,9890.01,1.719560055,980.28,55.64,0.730612044,2620.36,3.370853588,66035.82,33.26635314,29011.47,18.03086292,0.000212027,32.58,0.062287676,22723.03,2.894045727,6787.56,4.087205715,226.33,695.84,99.21,99.01,98.88,정상,Normal
P8TCVD060306,P8CB15016U00,P8CB15016U19,RUN_1ST_23,CB,2011-05-24 1:07,OK,339.75,0.548658841,359.45,0.497627423,132,0,0.11125,0.01,36.7,0.461521521,2010.59,3.799131981,40000,34.60901216,24985.3,4.40417046,0,23.65,0.014598213,10005.08,2.084622824,337.18,61.92,0.592395618,2981.77,4.336475703,66005.85,32.10291104,28990.42,5.038472408,0.000194127,34.45,0.067632188,22969.72,2.455298506,6803.99,1.86274903,238.05,429.4695721,100.13,99.49,98.71,정상,Normal
